first_name,last_name,dob,ent_id,id,block
KAI,KLEIN,2003/11/16,1712,3535,K
MANFRED HANS,PETERS,1987/05/25,1741,2728,P
ROLMF,SCHUBERT,1983/10/13,1742,2240,S
THORSTNEN,JUNG,1975/06/04,1758,4391,J
MICHAEL,LANG,1952/08/18,1771,4441,L
HEINZ,SCHULZ,1979/02/18,1804,3266,S
KLAUS,BECKGR,1966/11/02,1927,1072,B
RAINER,LANGEG,1948/12/03,1978,2615,L
BERND,WEBER,1927/11/06,2035,3171,W
JUERGENN,BAUER,1972/10/03,2049,4397,B
THORSATEN,MUELLER,1938/09/12,2061,1471,M
BERNHARD,BECKER,2002/01/10,2083,3315,B
FRANK,SCHROEDER,1952/04/19,2131,2457,S
MARTIN,MUELLER,1977/05/27,2154,674,M
GUENTHER,NEUMNNN,2002/08/05,2206,2288,N
FRANKW,SCHNEIDER,1967/10/25,2311,4235,S
MICHAEL,PETERS,1937/09/12,2357,2078,P
HORST,HOFMANN,1944/11/04,2358,3352,H
STEFAN,WAGNER,1926/08/21,2362,1597,W
OLANF,GROSS,1997/03/12,2426,3708,G
MARTIN,MAIER,2008/01/01,2465,1231,M
STEFAN,BZUER,1998/09/02,2558,4033,B
HANS,SCHULZ,1980/05/17,2582,3245,S
PAULG,SCHMITZ,1972/02/16,2644,4056,S
UWE,SCHOLZ,1970/11/11,2663,4349,S
JENS,ENGUL,1954/08/19,2745,4682,E
MANFRED GERHARD,WAGNER,1925/03/09,2749,3495,W
STEFFAN,WOLF,1936/09/12,2797,4869,W
WALTER RAINER,MEYER,1935/09/17,2815,3790,M
HORCST MATTHIAS,SCHWARZ,1957/01/19,2836,4965,S
RUDORLF,LEHMANN,1987/03/13,2854,3542,L
PETER,PETERS,1937/11/27,2859,2744,P
JUERGEN,WAGNER HOFFMANN,1970/02/25,2907,1169,W
JAZN,POHL,1999/01/03,2912,4956,P
PAUL,PFEIFFER,1956/10/20,2926,3478,P
UWBE,MUELLER,1937/11/28,2942,4760,M
JUERGEN,SCHNEIDER,1960/06/50,3004,3732,S
JUERGEN,LORENZ,1950/03/18,3064,4797,L
DIETER,RICHTER,1995/09/03,3222,1787,R
MARTIN,BUSCH,1962/03/28,3271,2751,B
PHILGIPP,WOLF,1938/09/30,3351,1763,W
JOHANNES,RICHTER,1963/07/14,3386,4624,R
HERBERT,KLENI,1981/03/26,3417,4621,K
THCOMAS,MUELLER,2004/03/09,3435,1595,M
ANDREAS,SCHNEIDER,1995/07/24,3443,3810,S
ALEXANDER,SCHMITZ,1964/10/01,3546,3662,S
MICHAEL,SCHMIDT,1954/11/27,3579,4466,S
HARAJLD,FUCHS,1954/11/20,3584,2623,F
GUENTHER HELMUT,BRAUN,1950/12/05,3597,4652,B
MICHAEL HORSR,HARTMANN,1947/09/03,3624,4522,H
GUENTHER,MUELLER,2003/09/02,3640,4629,M
THOMAS,NEUKANN,1978/11/03,3648,4392,N
WERNERG,SCHMIDT,1975/11/21,3662,3513,S
PETER,FRANK,1990/07/01,3679,2230,F
ANDREAS RALF,KOEHLER,1958/07/29,3691,2704,K
THOSMAS,KOCH,1957/08/16,3768,2200,K
MARKUS,SCHNWIDER,1996/04/05,3769,1833,S
WALTER,SCHREIBER,1998/02/22,3830,4767,S
OLIVER,SCHMITZ,2000/09/28,3886,3801,S
JOACHIM,SCHREIBER,1953/02/10,3922,4616,S
THOMAVS,SCHMID,1993/03/05,3964,4940,S
CARSTEN,KUTN,1966/12/17,3966,1646,K
RENE,MUELLER,1980/07/27,4052,2903,M
FRANKR,WERNER,2001/12/17,4118,2041,W
MANFRED,MEYER,1967/03/25,4129,3841,M
MARTIN,SCHROEDER,1928/09/29,4130,4653,S
RAINER,MUELLER,1961/07/06,4149,1493,M
INGO,MUELLER,2007/05/09,4162,4449,M
FRANK,KRUEGER,1952/09/05,4222,4826,K
FRANK,RICHTER,1954/09/05,4233,2524,R
ERNST,SCHUBERT,1975/01/30,4280,3480,S
HORQST,GUENTHER,1965/01/08,4348,2315,G
UWEP,FRANK,1966/07/27,4362,3971,F
HORST FRIEDRICH,LANGE,1975/04/19,4399,3144,L
HELMUJT,MUELLER,1961/07/29,4430,4871,M
UWE,SCHUMAEHER,1985/09/08,4472,4304,S
UWE,BECKER,1967/09/11,4496,2942,B
ELISABHETH,NEUMANN,1932/02/09,4523,9239,N
PETRA,SCHUMACHER,1928/10/17,4527,8575,S
JOHANNA,OTTO,1967/03/01,4562,7191,O
IRMGARD,VOGEL,1966/11/12,4575,9126,V
BARBARA,HOFFMANN,1942/06/01,4589,5626,H
ANDREA,SCHMIDT,1258/04/27,4682,8767,S
SABINE,HEINRICH,1926/09/23,4690,7705,H
ANCNA,BERGER,1929/09/30,4699,8381,B
CHRISTA,GUENTHER,1969/10/29,4707,9283,G
ERNA PETRA,VOGT,1959/07/15,4712,9453,V
SABINE,SEIDEL,1958/06/23,4736,7262,S
KARIN ANDREA,MUELLER,1984/08/06,4746,8462,M
INGE,SCHMIDT,1993/08/13,4751,8233,S
HELXENE,SCHMIDT,1983/10/22,4809,9379,S
RENATE,HOFMANN,1973/02/05,4820,7140,H
MARGARETE,STEKN,1948/09/04,4881,5993,S
GERDA,ALBRECHT,1956/02/18,4886,7341,A
MONIKA,FISCHER,1942/04/26,4924,9179,F
BIRGIT,RICHTER,2004/11/26,5022,8137,R
CLAUDIA,WINKLRR,1982/01/08,5100,7687,W
KATHRIN,FRIESRICH,1930/07/25,5255,9001,F
ELISABETH,SCHROEDER,1959/05/15,5296,9977,S
RENATE,FISCHER,1961/05/11,5297,7128,F
RENASTE,OTTO,1943/08/29,5306,7866,O
GERDA,FISCHER,1981/02/11,5308,8774,F
INGEBORG,BECLER,2000/01/21,5342,7696,B
CHRISTA,BERGMANN,1941/03/29,5360,7983,B
GISELA,SEIDEL,1985/03/22,5438,8061,S
MAIKE,HOFFMANN,1958/07/11,5505,6353,H
PETRA,HAAS,1953/02/24,5570,7495,H
NICOLE,MEYER,1988/02/27,5598,8797,M
CHRISTA,WOLFZF,1990/06/14,5618,9400,W
SUSANNE,KOCH,1981/12/08,5634,9654,K
CHRISTA,RICHTER,1962/07/21,5819,8628,R
SABIHNE,HERRMANN,1948/09/04,5866,9393,H
ERIKA,SCHULZ,1967/08/28,5884,9409,S
GISELAK,FRANK,1942/10/31,5904,7870,F
MARION,HORN,1964/04/20,5970,9492,H
GERTRUD,OTTO,1939/03/10,6022,9404,O
ERIKA,SCHULZ,1984/08/19,6065,7886,S
HELGAX,BECKER,1930/10/15,6123,8538,B
GISELA,KOEHLER,1995/10/01,6137,8833,K
ANNA,MUELLER,1914/10/29,6159,8568,M
ANGELIKA,SCHULZ,1947/07/24,6177,6768,S
KARIN,MEOER,1939/04/28,6203,7170,M
MONIKA RENATE,SCHREUBER,1941/02/22,6207,9191,S
KARIN,MEYER,1950/05/12,6217,8713,M
GISELA,SIMON,2006/06/04,6227,8974,S
ANDREA,SCHULZE,1973/10/28,6292,9097,S
ANJA,KLEIN,1954/09/28,6293,9699,K
MARIA,FUCHN,1929/12/12,6297,6662,F
KARIN,SCHAEFER,1932/02/25,6361,6946,S
JUTTA,SCHNEIDER,2001/08/29,6409,9999,S
CLAUDNIA,WALTER,1926/01/01,6414,7746,W
BARBARA,SCHUHERT,2004/08/06,6419,9428,S
MARION,MMYER,1964/09/20,6578,7743,M
PETRA,LALGE,1982/05/24,6580,9858,L
SABINE,SCHREIEBR,1997/09/03,6586,9347,S
HEIKE,BERGER,1963/07/13,6600,8742,B
CHRISTINA ANN,FRANKE,1997/08/13,6614,9870,F
SABINE,FRANK,1931/04/22,6623,9920,F
GISELA,HOFFMANN,2004/02/23,6635,9957,H
SABINE,LANGE,1953/01/05,6639,9389,L
BRIGIPTTE,WINTER,1983/05/16,6684,9893,W
INGE,MAIDR,2006/12/18,6706,8176,M
URSULA,LORENZ,1957/12/20,6717,8707,L
ELKE,POEHL,1953/01/08,6723,9936,P
PETRA,SCHULZ,1986/04/26,6731,9354,S
ELISABETH,HUBWR,1948/01/25,6755,7907,H
ANGELIKA,LUDWIG,1974/02/19,6862,5568,L
KARIN,MUELLRR,1974/02/09,6888,9117,M
ANNA,WEISS,1961/07/24,6923,8047,W
URSULA,MARTIN,1963/06/08,6944,8824,M
HANNELORE,MUELLER,1951/08/25,6967,7764,M
GERIDA,KELLER,1947/08/16,6969,9488,K
HEIKE BIRGIT,MUELLER,1967/07/18,6970,9241,M
INGRID HELGA,KRAUSE,2009/04/20,7014,9208,K
INGEBORG,RICHTER,1995/05/05,7030,6944,R
SILKE,HERRMANN,1958/07/23,7062,9757,H
HILDEGARD,MECER,1937/09/06,7093,8259,M
KARIN,KRUS,1953/02/02,7121,6129,K
CHRISTEL,JAEGER,1951/12/14,7240,7943,J
ANNELIESE,SCHMIDTT,1947/08/27,7349,7283,S
INGE,HAAS,1948/03/25,7475,6722,H
ELKE,WEBER,1949/04/11,7479,7799,W
KATHHRIN,MEIER,1932/06/28,7540,9623,M
RENAUTE,KOEHLER,1951/11/27,7549,8026,K
SABINE URSULA,PETERS,1935/10/25,7568,9728,P
MONIKA,HOFFMANN,1949/05/24,7569,8086,H
RENATE,HORN,1994/11/18,7602,7266,H
URSULA,ZIMMERMANN,1948/00/27,7603,7621,Z
STEFANIE HEIKE,BECKER,1975/04/12,7624,7999,B
MARION,SOMMER,1928/04/04,7641,7001,S
HELGA,SCHNEIDER,1934/08/06,7695,9079,S
CHRISTEL,MAIER,1966/06/12,7720,7775,M
URSULA,FISXHER,1978/05/14,7727,8042,F
URSULVA,HAHN,1950/04/23,7799,5812,H
MARION,SCHULZ,2004/06/24,7802,8050,S
RENATE,SCHMIDT,1924/03/18,7808,5950,S
ANJA,ENGEL,1970/10/16,7863,9887,E
HANNELORE,ZIEGLER,1999/02/04,7983,9507,Z
ELFRIEDE,SCHMIDT,1941/09/05,8030,7871,S
CHRISTA REGINA,SCHAEFER,1980/06/04,8031,8015,S
WALTRAKUD,SCHULZ,1991/02/02,8110,8282,S
MARIA,SCHNEIDER,1938/02/23,8117,6287,S
PETRA,MUELLER,1971/05/26,8145,9703,M
INGEBORG,SCHULZ,1956/10/05,8164,9616,S
BIRGIT,MEYER,1924/06/06,8167,9862,M
LIESELOTTE,BRAUN,1935/03/29,8208,9798,B
INGRID,BRAUN,1977/10/14,8248,6683,B
CORNELIA,VOGEL,1991/07/20,8262,9785,V
STEFANIE,SCHMIDT,1072/07/23,8266,8003,S
SUSANNE,SCHMITZ,1999/05/13,8267,8544,S
CHRISTINE,STEIN,1930/04/14,8275,9426,S
KATJA,MEYER,1996/03/07,8342,7614,M
GISELA,SCHUMAECHER,1957/11/29,8344,7624,S
ERIKA,FISCHER,1947/04/17,8350,8436,F
BIRGIT,WEBER,1980/16/10,8373,7619,W
BIRGIT TUTH,ALBRECHT,1947/12/03,8402,7947,A
NICOLE,FRANJE,1931/04/26,8444,8450,F
ILSE,SOMMER,1938/07/04,8516,8249,S
HELGA,LEHQANN,1971/03/05,8527,6108,L
INGE,KOWH,1936/04/21,8539,9029,K
HELGA,HERRMANN,1951/03/15,8630,9397,H
GERDA,VOGEL,1994/08/04,8723,8981,V
STEFANIE,MUELLEO,1952/01/12,8732,5594,M
GABRIELE,SCHAEFER,1930/02/05,8774,9076,S
EDITH,OTTO,1973/19/14,8777,9864,O
PETRA ELFRIEDE,HOFRANN MEYER,1955/01/14,8793,7718,H
HELGA,HOFFMANN,1964/05/17,8794,7020,H
ELKE,SCHAEFER,1949/01/25,8826,8531,S
GABRIELE,SCHMBDT,1938/06/13,8831,7729,S
BRIGITTE,THOMAS,1950/04/02,8834,7665,T
BIRGIT,BAUER,1964/04/12,8856,9257,B
BRIGITTE MARGOT,SOMMER,2000/06/19,8864,8009,S
SABINE,ENGEL,1948/02/21,8889,8728,E
ILSE,KOEHLER,1947/11/28,8891,5350,K
UTE,SCHMIDT,1940/04/19,8919,6258,S
BIRGIT,HOFMANN,1971/04/04,8944,5527,H
BRIGITTE BRIGITTE,BECKER,1964/01/31,8979,9722,B
BERND,HOFFMANN,1964/08/31,26,4370,H
ROLF,HOFMANN,1984/11/02,101,1062,H
KLAUS,BAUER,2000/05/15,132,324,B
ANDRE,MUELLER,1950/10/19,133,2085,M
ROLF,STEIN,1953/06/24,134,924,S
ANDREAS KLAUS,MEYER,1982/05/23,156,394,M
CHRISTIAN,HOFFMANN,1975/05/12,161,804,H
HORST,WEBER,1979/11/06,165,3544,W
GUENTTHER,HOFFMANN,1942/11/11,189,624,H
ANDREAS,JAEGER,1934/07/13,234,2075,J
ANDREAS,SCHMIDT,2005/06/24,237,2504,S
JENS,SCHNEIDER,1963/07/28,276,354,S
ANDREAS,SCHMITZ,1988/12/06,356,1978,S
ANDREAS,HARTMANN,1945/12/19,404,2277,H
MATTHIAS,MUELLER,1947/05/26,408,4564,M
HORST MATTHIAS,NEUMANN,1963/01/05,412,627,N
GUENTHER,SCHOLZ,1963/09/17,457,2166,S
AXEL,WAGNER,1954/09/15,593,4464,W
ANDREAS,WOLFF,1953/07/17,618,2612,W
CHRISTIAN,HOFFMANN,1966/10/14,635,2466,H
ULRICH,HOFFMANN,1969/02/14,725,1881,H
WILLZI,ERNST,1959/06/29,741,1832,E
CHRISTIAN,HOFMANN,1966/06/21,778,158,H
CHRISTIAN,WAGNER,1963/05/08,809,4128,W
DIETER,SCHMITZ,1949/01/25,849,2991,S
PETER,OTTO,1956/03/24,899,2344,O
MATTHIAS,WOLFF,1966/03/29,938,3308,W
GUENTHER,HOFFMANN,1955/04/14,940,3594,H
STEFAN,DIETRICH,1949/06/10,973,4739,D
MATTHIAS,MUELLLER,1993/01/24,1005,51,M
MATTHIAS,MUELLER,1969/06/14,1046,1878,M
GUENTHER,SOMMER,1959/07/06,1084,3458,S
DIETER,KRAUSE,1962/06/16,1120,4353,K
HERMANN,ALBRECHT,1943/11/12,1127,4753,A
JOERG,KAISER,1968/09/14,1139,1632,K
CARSTEN,WOLFF,1967/03/23,1175,3740,W
ULRICH,HOFMANN,1964/02/08,1252,4086,H
SEBASTIAN,HOFMANN,1950/07/11,1264,1050,H
JENS,DIETRICH,1968/05/24,1367,634,D
WERNER,MUELLER,1955/08/06,1380,2864,M
JAN,JAEGER,1999/03/01,1396,1958,J
JAN,JAEGER,1990/03/01,1396,4983,J
GERHARD,WALTER,1972/05/30,1517,411,W
ALEXANDER,NEUMANN,1974/02/10,1544,4911,N
THORSTEN,JUNG,1975/06/04,1758,2758,J
JOACHIM,HOFMANN,1994/03/23,1760,756,H
GUENTHER,JUNG,1955/11/06,1762,121,J
GUEKNTHER,JUNG,1955/11/06,1762,1503,J
WOLFGANG,SCHMITT,1977/04/21,1775,4112,S
HORST,WERNER,1929/11/08,1835,3706,W
CHRISTIAN,HOFMANN,1982/07/19,1858,4303,H
JUERGEN,SCHMITT,2001/11/24,1862,513,S
PETER,OTTO,1958/06/05,1906,2304,O
HANS,SCHREIBER,2008/11/27,1914,1280,S
KARZL,ALBRECHT,1953/08/15,1942,2533,A
WOLFGANG,WEBER,1996/09/09,1954,570,W
JUERGEN,WOLFF,1939/07/24,2039,322,W
JENS,KELLER,1980/01/11,2063,3851,K
DIETER,HARTMANN,1965/11/08,2120,3318,H
KLAUS,SCHUBERT,1945/11/04,2145,4823,S
ANDRE,JUNG,1982/05/21,2159,4427,J
WOLFGANG,WERNER,1938/01/07,2290,3327,W
HORST,HOFMANN,1945/11/04,2358,1561,H
JUERGEN,SCHMIDT,1962/06/14,2363,2452,S
ALFRED,SCHROEDER,1962/06/14,2381,2490,S
ANDREAS,MUELLER,1935/09/04,2386,2797,M
ANDRE,NEUMANN,1938/02/08,2395,926,N
HORST,HOFMANN,1979/02/25,2416,2715,H
GERD,NEUMANN,1958/07/27,2419,2300,N
STEFAN,HOFFMANN,1984/06/26,2448,2027,H
KLAUS,HOFMANN,1965/08/11,2486,4746,H
JOACHIM,HOFFMANN,1924/07/07,2508,3784,H
MATTHIAS,MUELLER,1947/02/26,2524,3374,M
UWE,HAHN,1940/09/29,2526,3888,H
KLAUS,SCHWARZ,1971/11/17,2545,4505,S
WOLFGANG,WOLFF,1967/02/24,2625,2661,W
CHRISTIAN,WOLF,1982/02/17,2639,1086,W
DANIEL,SCHMITZ,1968/06/15,2700,1680,S
BERND,SCHMIDT,1986/06/20,2713,3644,S
KLAUS,HOFFMANN,1960/12/01,2741,639,H
JENS,ENGUL,1954/08/19,2745,4682,E
HORST,ENGEL,1980/12/07,2756,4539,E
CARSTEN,SCHUBERT,1947/07/22,2782,1675,S
ERNST,SCHULZ,1926/06/02,2817,191,S
HORST,WERNER,1970/05/12,2844,3251,W
GERD,WOLF,1964/01/08,2864,2987,W
HOLGER,STEIN,1959/10/13,2865,442,S
ANDREAS,HOFMANN,1979/02/19,2971,2985,H
WERNER,SCHMIDT,1953/06/24,3084,4516,S
WERNER,NEUMANN,1966/02/20,3182,3620,N
MATTHIAS,FISCHER,1997/08/13,3203,1703,F
MICHAEL,SCHNEIDER,1973/04/02,3290,833,S
THOMAS,SCHMIDT,2006/12/01,3342,1807,S
HELMUT,DIETRICH,1925/01/13,3380,3299,D
HELMUT,NEUMANN,1961/08/18,3415,4837,N
DIETER,SAUER,1964/11/02,3420,911,S
STEFAN,SCHUMACHER,1983/05/19,3432,40,S
GUENTHER,HOFMANN,1952/10/15,3503,3555,H
GUENTHER,JAEGER,1946/01/14,3510,3541,J
JENS,SCHMIDT,1928/09/03,3538,4828,S
ALEXANDER,SCHMITZ,1964/10/01,3546,3662,S
HANS,SCHULTE,1964/10/01,3555,242,S
PETER,HOFFMANN,1974/01/26,3603,276,H
PATRICK,SCHWARZ,1953/06/24,3659,2021,S
WILHELM,SCHMIDT,2006/01/24,3754,3341,S
GERD,NEUMANN,1942/04/07,3799,1070,N
HORST,ENGEL,1944/11/03,3811,1968,E
HORST,ENGEL,1996/11/10,3854,987,E
ANDREAS,WOLF,1977/07/03,3866,4390,W
WERNER,HOFFMANN,1962/11/26,3873,1452,H
CHRISTIAN,HOFFMANN,1968/08/20,3943,288,H
MICHAEL,SCHMITZ,1988/06/03,4001,3853,S
JUERGEN,WOLF,1943/03/25,4024,1208,W
THOMAS,NEUMANN,1951/03/06,4034,4947,N
KLAUS,WALTER,1968/01/18,4040,2397,W
MATTHIAS,MUELLER,1966/09/21,4081,856,M
ANDREANS KARL,HOFMANN,1954/12/19,4089,420,H
ANDREAS KARL,HOFMANN,1954/12/19,4089,4139,H
JUERGEN,HOFFMANN,1986/11/25,4091,2224,H
DIETER,HOFFMANN,1965/12/02,4178,3883,H
MARTIN,SCHNEIDER,1943/09/23,4183,3343,S
JUERGEN CHRISTIAN,KOCH,1952/01/05,4200,4909,K
KARL,KOERTIG,2002/06/28,4273,4613,K
STEFAN,HOFMANN,1988/08/05,4326,2449,H
STEFAN,HOFFMANN,1982/01/29,4494,919,H
ERNA,NEUMANN,1952/02/15,4502,8879,N
MARIA,BECKER,1961/07/30,4509,7864,B
ELKE,NEUMANN,1953/05/06,4517,5858,N
ELISABETH,NEUMANN,1932/02/09,4523,6061,N
JOHANNA,OTTO,1967/03/01,4562,7191,O
MARIANNE,WOLFF,1963/03/03,4595,6150,W
GABRIELE,NEUMANN,1962/11/09,4654,5686,N
SABINE,HOFFMMANN,1976/11/16,4687,9770,H
INGRID,HOFFMANN,1953/06/08,4741,8645,H
GERTRUD,DIETRICH,1987/04/18,4748,9243,D
JUTTA,ALBRECHT,1997/07/22,4754,9032,A
CORNELIA,SCHNEIDER,1974/04/22,4790,9522,S
ERIKA,JUNG,1988/01/24,4800,6317,J
CHRISTA,ALBRECHT,1989/11/06,4825,6677,A
BRIGITTE,ALBRECHT,1982/11/02,4847,5248,A
CLAUDIA,DIETRICH,1974/03/08,4885,6565,D
GERDA,ALBRECHT,1956/02/17,4886,5978,A
MARTINA,MUELLER,1954/07/10,4892,6724,M
KARIN,SCHULZ,1968/06/15,4919,9956,S
MARTHA,KRAUS,1980/01/11,4943,7229,K
GISELA,HOFFMANN,1944/06/28,4978,9863,H
YVONNE,WOLF,1954/09/15,5098,8353,W
KARIN,WOLF,1979/04/10,5099,5375,W
ANDREA,HOFFMANN,1975/03/16,5118,7292,H
RENATE,BECKER,1943/12/27,5185,9643,B
BETTINA,MEYER,1965/11/20,5188,6415,M
RENASTE,OTTO,1943/08/29,5306,7866,O
ERIKA,WEBER,1958/01/01,5316,6965,W
RENATE,SCHWARZ,1981/12/28,5391,6448,S
RENATE UTE,SCHULZ,1935/03/22,5394,5424,S
BRIGITTE,WOLFF,1954/02/07,5400,7721,W
ANDREA,HOFFMANN,1987/12/26,5415,9617,H
KATHRIN,SCHAEFER,1972/07/13,5441,8612,S
ELFRIEDE,FISCHER,1992/02/02,5442,7572,F
ANDREA,NEUMANN,1975/08/09,5459,6256,N
STEFANIE,DIETRICH,1999/07/11,5472,7480,D
CHRISTINE,MEYER,1978/02/12,5483,8465,M
KARIN,WOLFF,1929/05/22,5547,7504,W
STEFANIE,DIETRICH,1997/02/15,5559,5310,D
RENATE,WEISS,1979/12/25,5562,6848,W
MONIKA,WOLF,1966/09/21,5563,9490,W
INGRID,JUNG,1958/04/10,5571,7676,J
PETRA,MUELLER,1958/05/13,5590,5121,M
CHRISTA,WOLFF,1990/06/14,5618,6130,W
ERIKA,HOFMANN,1962/05/21,5680,7360,H
PETRA,STEIN,1967/05/12,5681,7155,S
SIGRID,MEYER,1966/05/10,5684,7887,M
BRIGITTE,MEIER,1964/01/31,5691,9750,M
ERNA,SCHMIDT,1974/04/22,5702,5139,S
ELISABETH,FRIEDRICH,1982/10/26,5733,6891,F
INGRID,HOFFMANN,1963/08/29,5746,9689,H
MAIKE SABINE,NEUMANN,1964/05/14,5755,9656,N
GISELA ANGELA,ALBRECHT,1960/12/27,5761,5475,A
GISELA ANGELZ,ALBRECHT,1960/12/27,5761,6803,A
GISELA,WEBER,1979/12/25,5813,8566,W
ERIKA ANDREA,HOFFMANN,1928/10/17,5880,8704,H
ERIKA,DIETRICH,1935/09/29,5893,9289,D
MARIA,JUNG,1980/12/26,5916,8459,J
MONIKA,HOFMANN,1947/04/16,5957,5554,H
ANNA,SCHMIDT,1949/01/03,5975,8828,S
GERTRUD,OTTO,1939/03/10,6022,9404,O
ERIKA,SCHULZ,1984/08/19,6065,7886,S
CHRISTA,HOFFMANN,1953/06/02,6075,9634,H
MARIE,HERRMANN,1978/12/16,6077,7731,H
KATHRIN,SCHULTE,1972/12/17,6111,7438,S
GERTRUD,MEIER,1975/05/08,6132,8180,M
NADINE,JUNG,2007/11/04,6146,5221,J
MONIKA,SCHUBERT,1942/09/17,6182,6003,S
SANDRA,FUCHS,1944/07/31,6265,5871,F
MARIA,HOFMANN,1969/02/13,6374,6242,H
URSULA,WAGNER,1974/02/16,6384,6729,W
ANJA,NEUMANN,1963/11/01,6385,5809,N
HEIKE,SCHNEIDER,1988/04/26,6501,5081,S
STEFANIE,HOFFMANN,1930/02/24,6512,6601,H
ANNA,SCHMIDT,1977/03/30,6518,5689,S
PETRA,SCHULZ,1960/08/13,6525,7120,S
MARIANRNE,JUNG,1941/03/13,6540,7098,J
INGRID,JUNG,1948/12/11,6602,8920,J
KATHRIN,SCHMITT,1980/09/08,6617,8655,S
BRIGITTE,MUELLER,1952/05/21,6726,5846,M
KARIN,WOLF,1970/05/12,6738,9974,W
URSULA,ALBRECHT,1986/07/10,6742,5275,A
SUSANNE,OTTO,1964/10/14,6757,7537,O
RENATE,HOFMANN,1994/08/14,7129,9610,H
HEIKE,SAUER,1949/01/03,7132,7511,S
ERIKA,HOFFMANN,1937/03/26,7177,9621,H
RENATE,MOELLER,1974/08/22,7223,6935,M
CHRISTEL,JAEGER,1924/09/14,7262,7220,J
MONIKA,SCHAEFER,1949/02/07,7288,5972,S
GISELA,SCHNEIDER,1932/05/17,7297,7112,S
CHRISTINE,MEIER,1976/01/12,7322,9922,M
HERTHA,HOFFMANN,1993/02/21,7350,5295,H
SUSANNE,JAEGER,1989/01/26,7417,6911,J
CHRISTINA,HOFFMANN,1985/06/17,7507,5955,H
INGEBORG,SCHUSTER,1979/07/18,7574,5483,S
HERTHA,WOLF,1966/07/15,7637,5519,W
ERIKA ERIKA,NEUMANN,1974/07/03,7722,5557,N
MARTINA,HUBER,1925/03/21,7729,7880,H
ELISABETH,SCHMIDT,1949/04/03,7749,5873,S
CHRISTEL,HOFMANN,1976/10/02,7765,9624,H
CHRISTA,HOFMANN,1977/08/16,7820,6035,H
INGRID,SCHMITT,1975/07/07,7836,7376,S
ANJA,ENGEL,1970/10/16,7863,9887,E
RENATE,SCHUSTER,2006/07/20,7899,6168,S
CHRISTA,HOFFMANN,1963/09/16,7918,8135,H
ANDREA,WOLF,1974/02/16,8059,8588,W
CHRISTINE,SCHNEIDER,1980/09/08,8134,6782,S
